ID_Pas,Codi_Pas,M2_Pas,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Longitud,Latitud,X_ETRS89,Y_ETRS89,Data_Alta,Data_Baixa
7649247,255000000_Pastilla,30.31,5,Sarrià-Sant Gervasi,23,Sarrià,2.1249162,41.3924885,426842.055,4582697.872,2000/01/01,
7649302,255000000_Pastilla,15.13,5,Sarrià-Sant Gervasi,23,Sarrià,2.1222513,41.3931784,426620.043,4582776.765,2000/01/01,
7649308,255000000_Pastilla,26.57,5,Sarrià-Sant Gervasi,23,Sarrià,2.1232333,41.3936909,426702.708,4582832.809,2000/01/01,2016/07/18
7649318,255000000_Pastilla,15.99,5,Sarrià-Sant Gervasi,23,Sarrià,2.1233872,41.3936689,426715.550,4582830.265,2000/01/01,
7649324,255000000_Pastilla,25.46,5,Sarrià-Sant Gervasi,23,Sarrià,2.1234417,41.3938003,426720.255,4582844.745,2000/01/01,
7649334,255000000_Pastilla,20.49,5,Sarrià-Sant Gervasi,23,Sarrià,2.1232626,41.3938162,426705.300,4582846.706,2000/01/01,
7649344,255000000_Pastilla,10.74,5,Sarrià-Sant Gervasi,23,Sarrià,2.1238502,41.3930396,426753.558,4582760.028,2000/01/01,2018/05/22
7649349,255000000_Pastilla,8.32,5,Sarrià-Sant Gervasi,23,Sarrià,2.1239529,41.3930228,426762.120,4582758.053,2000/01/01,2018/05/22
7649353,255000000_Pastilla,8.33,5,Sarrià-Sant Gervasi,23,Sarrià,2.1239832,41.3930371,426764.670,4582759.633,2000/01/01,2018/05/22
7649357,255000000_Pastilla,15.53,5,Sarrià-Sant Gervasi,23,Sarrià,2.1240056,41.3931178,426766.625,4582768.507,2000/01/01,2018/05/22
7649457,255000000_Pastilla,18.74,5,Sarrià-Sant Gervasi,23,Sarrià,2.1252539,41.3957822,426873.982,4583063.300,2000/01/01,2018/05/27
7649463,255000000_Pastilla,9.29,5,Sarrià-Sant Gervasi,23,Sarrià,2.1250616,41.3958208,426857.943,4583067.772,2000/01/01,2018/05/27
7649469,255000000_Pastilla,13.24,5,Sarrià-Sant Gervasi,23,Sarrià,2.1250357,41.3956799,426855.620,4583052.112,2000/01/01,2018/05/27
7649579,255000000_Pastilla,23.15,5,Sarrià-Sant Gervasi,23,Sarrià,2.1269851,41.3946211,427017.409,4582932.884,2000/01/01,2010/11/24
7655774,255000000_Pastilla,21.12,5,Sarrià-Sant Gervasi,23,Sarrià,2.1209720,41.3901320,426509.660,4582439.624,2000/01/01,2017/12/13
7646902,255000000_Pastilla,20.79,5,Sarrià-Sant Gervasi,23,Sarrià,2.1176325,41.3922732,426232.880,4582680.205,2000/01/01,2018/05/31
9084693,255000000_Pastilla,16.06,5,Sarrià-Sant Gervasi,23,Sarrià,2.1185211,41.3938956,426308.998,4582859.526,2017/12/14,2018/05/31
9084955,255000000_Pastilla,22.93,5,Sarrià-Sant Gervasi,23,Sarrià,2.1200272,41.3913907,426432.088,4582580.124,2017/12/14,2020/06/21
9085015,255000000_Pastilla,16.00,5,Sarrià-Sant Gervasi,23,Sarrià,2.1203598,41.3909954,426459.445,4582536.031,2017/12/14,
9084668,255000000_Pastilla,26.62,5,Sarrià-Sant Gervasi,23,Sarrià,2.1187302,41.3936234,426326.179,4582829.125,2017/12/14,2018/05/31
9084679,255000000_Pastilla,15.29,5,Sarrià-Sant Gervasi,23,Sarrià,2.1187479,41.3937380,426327.780,4582841.882,2017/12/14,2018/05/31
9092168,255000000_Pastilla,17.54,5,Sarrià-Sant Gervasi,23,Sarrià,2.1130478,41.3972156,425855.201,4583232.739,2017/12/14,2020/06/21
9205770,255000000_Pastilla,11.93,5,Sarrià-Sant Gervasi,23,Sarrià,2.1202756,41.4009954,426463.680,4583646.275,2018/05/28,
9205777,255000000_Pastilla,6.00,5,Sarrià-Sant Gervasi,23,Sarrià,2.1203922,41.4010418,426473.477,4583651.353,2018/05/28,
9205782,255000000_Pastilla,10.15,5,Sarrià-Sant Gervasi,23,Sarrià,2.1207241,41.4018937,426502.177,4583745.620,2018/05/28,2020/07/11
9205882,255000000_Pastilla,9.56,5,Sarrià-Sant Gervasi,23,Sarrià,2.1209177,41.4021206,426518.617,4583770.583,2018/05/28,2020/07/11
9205889,255000000_Pastilla,29.00,5,Sarrià-Sant Gervasi,23,Sarrià,2.1206141,41.4019204,426493.017,4583748.647,2018/05/28,2020/07/11
9205918,255000000_Pastilla,12.04,5,Sarrià-Sant Gervasi,23,Sarrià,2.1200317,41.4015707,426443.947,4583710.376,2018/05/28,2019/11/05
9206138,255000000_Pastilla,11.46,5,Sarrià-Sant Gervasi,23,Sarrià,2.1252326,41.3957831,426872.195,4583063.407,2018/05/28,
9206144,255000000_Pastilla,13.73,5,Sarrià-Sant Gervasi,23,Sarrià,2.1250594,41.3958212,426857.769,4583067.749,2018/05/28,
9206240,255000000_Pastilla,8.95,5,Sarrià-Sant Gervasi,23,Sarrià,2.1252751,41.3959110,426875.890,4583077.590,2018/05/28,
9206244,255000000_Pastilla,6.75,5,Sarrià-Sant Gervasi,23,Sarrià,2.1251962,41.3958886,426869.270,4583075.127,2018/05/28,
9206325,255000000_Pastilla,4.47,5,Sarrià-Sant Gervasi,23,Sarrià,2.1221229,41.3949401,426611.287,4582972.400,2018/05/28,
9206328,255000000_Pastilla,11.35,5,Sarrià-Sant Gervasi,23,Sarrià,2.1222203,41.3949323,426619.416,4582971.530,2018/05/28,
9206334,255000000_Pastilla,4.52,5,Sarrià-Sant Gervasi,23,Sarrià,2.1226868,41.3952391,426658.763,4583005.170,2018/05/28,
9206414,255000000_Pastilla,6.37,5,Sarrià-Sant Gervasi,23,Sarrià,2.1234846,41.3956718,426725.943,4583052.565,2018/05/28,
9206431,255000000_Pastilla,16.00,5,Sarrià-Sant Gervasi,23,Sarrià,2.1227893,41.3952448,426667.340,4583005.695,2018/05/28,
9206484,255000000_Pastilla,6.75,5,Sarrià-Sant Gervasi,23,Sarrià,2.1211337,41.3944011,426527.980,4582913.440,2018/05/28,
9246600,255000000_Pastilla,35.36,5,Sarrià-Sant Gervasi,23,Sarrià,2.1164883,41.3955750,426140.961,4583047.656,2018/06/01,
9244351,255000000_Pastilla,18.80,5,Sarrià-Sant Gervasi,23,Sarrià,2.1187521,41.3937385,426328.135,4582841.904,2018/06/01,
9244359,255000000_Pastilla,19.29,5,Sarrià-Sant Gervasi,23,Sarrià,2.1187328,41.3936230,426326.388,4582829.052,2018/06/01,
9246681,255000000_Pastilla,18.89,5,Sarrià-Sant Gervasi,23,Sarrià,2.1158294,41.3958841,426086.224,4583082.554,2018/06/01,
9249049,255000000_Pastilla,25.33,5,Sarrià-Sant Gervasi,23,Sarrià,2.1109448,41.4019461,425684.796,4583759.802,2018/06/06,2020/06/21
9249064,255000000_Pastilla,12.15,5,Sarrià-Sant Gervasi,23,Sarrià,2.1093804,41.4018138,425553.877,4583746.426,2018/06/06,
9249105,255000000_Pastilla,12.25,5,Sarrià-Sant Gervasi,23,Sarrià,2.1091679,41.4011525,425535.351,4583673.141,2018/06/06,
9249275,255000000_Pastilla,11.23,5,Sarrià-Sant Gervasi,23,Sarrià,2.1155409,41.4022313,426069.299,4583787.521,2018/06/06,
9250296,255000000_Pastilla,17.13,5,Sarrià-Sant Gervasi,23,Sarrià,2.1111553,41.4020852,425702.556,4583774.988,2018/06/06,
9250305,255000000_Pastilla,15.85,5,Sarrià-Sant Gervasi,23,Sarrià,2.1107981,41.4020334,425672.629,4583769.614,2018/06/06,
9246478,255000000_Pastilla,36.63,5,Sarrià-Sant Gervasi,23,Sarrià,2.1175365,41.3952928,426228.273,4583015.487,2018/06/01,
9244311,255000000_Pastilla,24.27,5,Sarrià-Sant Gervasi,23,Sarrià,2.1176249,41.3922616,426232.236,4582678.866,2018/06/01,
9244336,255000000_Pastilla,19.80,5,Sarrià-Sant Gervasi,23,Sarrià,2.1185265,41.3935418,426309.054,4582820.228,2018/06/01,
9254798,255000000_Pastilla,26.16,5,Sarrià-Sant Gervasi,23,Sarrià,2.1138686,41.3968376,425923.386,4583190.147,2018/06/01,2020/06/21
9250552,255000000_Pastilla,11.59,5,Sarrià-Sant Gervasi,23,Sarrià,2.1193310,41.4061400,426390.528,4584218.232,2018/06/06,
9250560,255000000_Pastilla,11.00,5,Sarrià-Sant Gervasi,23,Sarrià,2.1196820,41.4062909,426420.030,4584234.713,2018/06/06,
9250570,255000000_Pastilla,12.52,5,Sarrià-Sant Gervasi,23,Sarrià,2.1196145,41.4064177,426414.532,4584248.782,2018/06/06,
9250577,255000000_Pastilla,10.00,5,Sarrià-Sant Gervasi,23,Sarrià,2.1193181,41.4060497,426389.342,4584208.172,2018/06/06,
9250586,255000000_Pastilla,22.70,5,Sarrià-Sant Gervasi,23,Sarrià,2.1204548,41.4071410,426485.591,4584328.395,2018/06/06,
9250589,255000000_Pastilla,9.85,5,Sarrià-Sant Gervasi,23,Sarrià,2.1204161,41.4070722,426482.272,4584320.786,2018/06/06,
9245784,255000000_Pastilla,18.27,5,Sarrià-Sant Gervasi,23,Sarrià,2.1185215,41.3938906,426309.023,4582858.948,2018/06/01,2020/06/21
9220453,255000000_Pastilla,12.47,5,Sarrià-Sant Gervasi,23,Sarrià,2.1209439,41.3952385,426513.055,4583006.577,2018/06/01,
9207070,255000000_Pastilla,13.66,5,Sarrià-Sant Gervasi,23,Sarrià,2.1238693,41.3930518,426755.163,4582761.350,2018/05/23,
9207079,255000000_Pastilla,26.14,5,Sarrià-Sant Gervasi,23,Sarrià,2.1239745,41.3930712,426763.981,4582763.429,2018/05/23,
9207084,255000000_Pastilla,12.00,5,Sarrià-Sant Gervasi,23,Sarrià,2.1238491,41.3931604,426753.597,4582773.438,2018/05/23,
8747795,255000000_Pastilla,8.00,5,Sarrià-Sant Gervasi,23,Sarrià,2.1093961,41.4017817,425555.150,4583742.888,2013/10/24,2018/06/05
8747799,255000000_Pastilla,7.48,5,Sarrià-Sant Gervasi,23,Sarrià,2.1092202,41.4019692,425540.653,4583763.825,2013/10/24,
8770921,255000000_Pastilla,12.01,5,Sarrià-Sant Gervasi,23,Sarrià,2.1118339,41.4010917,425758.140,4583664.122,2014/08/06,2016/09/14
8770283,255000000_Pastilla,12.00,5,Sarrià-Sant Gervasi,23,Sarrià,2.1199469,41.4016028,426436.888,4583713.993,2014/09/02,2019/11/05
8707237,255000000_Pastilla,13.50,5,Sarrià-Sant Gervasi,23,Sarrià,2.1132800,41.3971658,425874.567,4583227.072,2013/01/10,2017/12/13
8714293,255000000_Pastilla,7.50,5,Sarrià-Sant Gervasi,23,Sarrià,2.1255464,41.3978013,426900.690,4583287.154,2013/02/08,2019/11/25
8714308,255000000_Pastilla,7.50,5,Sarrià-Sant Gervasi,23,Sarrià,2.1254069,41.3979128,426889.154,4583299.650,2013/02/08,2019/11/25
8693326,255000000_Pastilla,35.99,5,Sarrià-Sant Gervasi,23,Sarrià,2.1201086,41.3940131,426441.853,4582871.278,2012/08/20,2016/11/22
8717224,255000000_Pastilla,8.00,5,Sarrià-Sant Gervasi,23,Sarrià,2.1222208,41.3969963,426621.775,4583200.608,2013/04/15,
8701943,255000000_Pastilla,19.25,5,Sarrià-Sant Gervasi,23,Sarrià,2.1173904,41.3970432,426218.035,4583209.960,2012/11/05,
8692221,255000000_Pastilla,12.00,5,Sarrià-Sant Gervasi,23,Sarrià,2.1141368,41.3992693,425948.573,4583459.830,2012/08/08,2020/06/21
8692227,255000000_Pastilla,12.00,5,Sarrià-Sant Gervasi,23,Sarrià,2.1143152,41.3983045,425962.388,4583352.620,2012/08/08,2020/06/21
8701958,255000000_Pastilla,12.25,5,Sarrià-Sant Gervasi,23,Sarrià,2.1158532,41.3959093,426088.253,4583085.400,2012/11/05,2016/11/22
8640702,255000000_Pastilla,15.00,5,Sarrià-Sant Gervasi,23,Sarrià,2.1109915,41.4018444,425688.583,4583748.435,2011/04/14,2018/06/05
8602965,255000000_Pastilla,18.74,5,Sarrià-Sant Gervasi,23,Sarrià,2.1174334,41.4033089,426228.716,4583905.513,2010/06/01,2016/08/02
8507204,255000000_Pastilla,11.58,5,Sarrià-Sant Gervasi,23,Sarrià,2.1160592,41.4019177,426112.275,4583752.183,2009/02/17,
8969993,255000000_Pastilla,7.50,5,Sarrià-Sant Gervasi,23,Sarrià,2.1125712,41.4004738,425819.068,4583594.890,2017/01/18,2020/06/21
8961030,255000000_Pastilla,12.90,5,Sarrià-Sant Gervasi,23,Sarrià,2.1232168,41.3975172,426705.625,4583257.662,2016/09/29,
8981354,255000000_Pastilla,24.00,5,Sarrià-Sant Gervasi,23,Sarrià,2.1201556,41.3940257,426445.793,4582872.557,2016/11/23,
8981366,255000000_Pastilla,16.00,5,Sarrià-Sant Gervasi,23,Sarrià,2.1158298,41.3958914,426086.266,4583083.359,2016/11/23,2018/05/31
8981382,255000000_Pastilla,35.00,5,Sarrià-Sant Gervasi,23,Sarrià,2.1164974,41.3955749,426141.713,4583047.699,2016/11/23,2018/05/31
9037866,255000000_Pastilla,8.00,5,Sarrià-Sant Gervasi,23,Sarrià,2.1258054,41.3962499,426920.603,4583114.685,2017/07/21,2019/11/25
8915664,255000000_Pastilla,26.57,5,Sarrià-Sant Gervasi,23,Sarrià,2.1232357,41.3936926,426702.916,4582832.951,2016/07/19,
8932268,255000000_Pastilla,18.74,5,Sarrià-Sant Gervasi,23,Sarrià,2.1172504,41.4033870,426213.506,4583914.330,2016/08/03,
8903973,255000000_Pastilla,31.50,5,Sarrià-Sant Gervasi,23,Sarrià,2.1164640,41.3955820,426138.932,4583048.512,2016/05/02,2016/11/22
8941124,255000000_Pastilla,17.51,5,Sarrià-Sant Gervasi,23,Sarrià,2.1145536,41.3972649,425981.140,4583236.931,2016/07/21,
8941131,255000000_Pastilla,12.50,5,Sarrià-Sant Gervasi,23,Sarrià,2.1145401,41.3974342,425980.210,4583255.790,2016/07/21,
8941163,255000000_Pastilla,14.99,5,Sarrià-Sant Gervasi,23,Sarrià,2.1149947,41.3976448,426018.445,4583278.792,2016/07/21,
8941173,255000000_Pastilla,12.50,5,Sarrià-Sant Gervasi,23,Sarrià,2.1151263,41.3974488,426029.224,4583256.850,2016/07/21,
8941332,255000000_Pastilla,13.10,5,Sarrià-Sant Gervasi,23,Sarrià,2.1193382,41.4005394,426384.803,4583596.393,2016/07/21,
8941338,255000000_Pastilla,10.92,5,Sarrià-Sant Gervasi,23,Sarrià,2.1203648,41.4009812,426471.125,4583644.593,2016/07/21,2019/11/05
8941354,255000000_Pastilla,12.55,5,Sarrià-Sant Gervasi,23,Sarrià,2.1189518,41.3996175,426351.470,4583494.410,2016/07/21,
8941413,255000000_Pastilla,6.00,5,Sarrià-Sant Gervasi,23,Sarrià,2.1190718,41.3996311,426361.510,4583495.867,2016/07/21,
8937864,255000000_Pastilla,12.00,5,Sarrià-Sant Gervasi,23,Sarrià,2.1219794,41.4041708,426609.672,4583997.300,2016/06/22,
8937871,255000000_Pastilla,12.00,5,Sarrià-Sant Gervasi,23,Sarrià,2.1220931,41.4040541,426619.047,4583984.272,2016/06/22,
8937889,255000000_Pastilla,14.87,5,Sarrià-Sant Gervasi,23,Sarrià,2.1211051,41.4050622,426537.603,4584097.070,2016/06/22,2018/09/08
8937902,255000000_Pastilla,8.88,5,Sarrià-Sant Gervasi,23,Sarrià,2.1225019,41.4019041,426650.802,4583745.243,2016/06/22,
8937915,255000000_Pastilla,26.25,5,Sarrià-Sant Gervasi,23,Sarrià,2.1225023,41.4010360,426649.858,4583648.884,2016/06/22,2020/07/11
8937939,255000000_Pastilla,27.00,5,Sarrià-Sant Gervasi,23,Sarrià,2.1221754,41.4012761,426622.803,4583675.804,2016/06/22,2020/07/11
8899771,255000000_Pastilla,16.00,5,Sarrià-Sant Gervasi,23,Sarrià,2.1203595,41.3909996,426459.426,4582536.414,2016/05/02,2017/12/13
8899861,255000000_Pastilla,16.00,5,Sarrià-Sant Gervasi,23,Sarrià,2.1197244,41.3914276,426406.811,4582584.553,2016/05/02,2020/06/21
8898449,255000000_Pastilla,12.00,5,Sarrià-Sant Gervasi,23,Sarrià,2.1131311,41.4004660,425865.858,4583593.618,2016/02/23,2016/03/22
8899625,255000000_Pastilla,8.61,5,Sarrià-Sant Gervasi,23,Sarrià,2.1131212,41.4004594,425865.030,4583592.857,2016/03/23,2020/06/21
8898423,255000000_Pastilla,11.05,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1335102,41.3952706,427563.613,4582999.518,2016/05/17,2020/04/21
8851998,255000000_Pastilla,12.05,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1309005,41.3971799,427347.583,4583213.745,2015/12/28,
8852008,255000000_Pastilla,11.55,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1313436,41.3974694,427384.933,4583245.483,2015/12/28,
9041553,255000000_Pastilla,10.50,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1317879,41.3960606,427420.515,4583088.708,2017/08/01,
9050587,255000000_Pastilla,12.37,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1253129,41.4009640,426884.715,4583638.497,2016/11/02,
9050595,255000000_Pastilla,14.96,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1251582,41.4009401,426871.763,4583635.985,2016/11/02,
9050603,255000000_Pastilla,12.86,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1252746,41.4008120,426881.347,4583621.617,2016/11/02,
9050610,255000000_Pastilla,12.22,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1263200,41.4015320,426969.535,4583700.763,2016/11/02,
8446509,255000000_Pastilla,1.85,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1307369,41.4006394,427337.750,4583597.935,2008/08/25,2018/05/31
8634532,255000000_Pastilla,9.00,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1343935,41.3932532,427635.222,4582774.807,2010/12/02,
8634538,255000000_Pastilla,9.00,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1344510,41.3931184,427639.880,4582759.845,2010/12/02,
8732544,255000000_Pastilla,20.00,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1320950,41.4019968,427452.785,4583747.500,2013/09/25,2016/01/29
8728749,255000000_Pastilla,15.00,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1295589,41.3957470,427233.825,4583055.730,2013/08/09,2017/04/29
9253819,255000000_Pastilla,12.42,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1330177,41.3949435,427522.088,4582963.653,2018/06/01,
9206835,255000000_Pastilla,11.85,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1316731,41.3951308,427409.875,4582985.572,2018/05/23,
9206863,255000000_Pastilla,6.84,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1287185,41.3945093,427162.188,4582918.995,2018/05/23,
9206869,255000000_Pastilla,9.97,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1307472,41.3947399,427332.050,4582942.900,2018/05/23,
9206876,255000000_Pastilla,11.92,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1314956,41.3950579,427394.960,4582977.645,2018/05/23,
9206881,255000000_Pastilla,16.44,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1315294,41.3951328,427397.867,4582985.944,2018/05/23,
9206896,255000000_Pastilla,13.13,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1286047,41.3944801,427152.649,4582915.873,2018/05/23,
9206917,255000000_Pastilla,12.00,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1287337,41.3946239,427163.582,4582931.750,2018/05/23,
9182635,255000000_Pastilla,11.58,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1349484,41.3919302,427680.147,4582627.502,2018/03/13,
9071598,255000000_Pastilla,25.48,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1333633,41.4003522,427556.974,4583563.785,2016/02/03,2017/11/25
9084403,255000000_Pastilla,17.53,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1294576,41.3986299,427228.577,4583375.927,2018/01/31,
9069673,255000000_Pastilla,20.00,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1320717,41.4020268,427450.875,4583750.827,2016/01/30,2017/11/25
9070844,255000000_Pastilla,20.96,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1306239,41.4039011,427331.938,4583960.123,2016/02/03,2017/11/25
9070855,255000000_Pastilla,12.70,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1305183,41.4038956,427323.107,4583959.615,2016/02/03,2020/01/28
9071554,255000000_Pastilla,15.50,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1316578,41.3997596,427413.754,4583499.490,2016/02/03,
9071562,255000000_Pastilla,9.32,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1317703,41.3997321,427423.128,4583496.318,2016/02/03,
9071572,255000000_Pastilla,9.97,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1332435,41.4003788,427547.000,4583566.914,2016/02/03,2020/01/28
9069151,255000000_Pastilla,11.26,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1319030,41.4021112,427436.870,4583760.333,2016/01/30,2017/11/25
9069696,255000000_Pastilla,13.53,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1323546,41.4015302,427473.966,4583695.479,2016/01/30,
7718467,255000000_Pastilla,9.05,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1295728,41.4002166,427239.972,4583551.995,2000/01/01,
7718473,255000000_Pastilla,10.44,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1297934,41.4001803,427258.370,4583547.740,2000/01/01,
7718480,255000000_Pastilla,10.56,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1300845,41.4011492,427283.780,4583655.020,2000/01/01,
7718487,255000000_Pastilla,9.02,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1303054,41.4011292,427302.230,4583652.670,2000/01/01,
7718493,255000000_Pastilla,14.42,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1306676,41.4007652,427332.099,4583611.899,2000/01/01,2009/02/01
7718503,255000000_Pastilla,11.62,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1306360,41.4006283,427329.305,4583596.715,2000/01/01,2018/05/31
7718512,255000000_Pastilla,17.60,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1308295,41.4006020,427345.455,4583593.670,2000/01/01,2008/08/13
7718521,255000000_Pastilla,7.42,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1312216,41.4002012,427377.787,4583548.898,2000/01/01,
7718528,255000000_Pastilla,10.03,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1313216,41.4001972,427386.136,4583548.282,2000/01/01,
7718533,255000000_Pastilla,10.45,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1308520,41.4007395,427347.487,4583608.894,2000/01/01,
7718542,255000000_Pastilla,11.81,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1323412,41.4015125,427472.830,4583693.500,2000/01/01,2016/01/29
7718548,255000000_Pastilla,13.83,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1319022,41.4021039,427436.799,4583759.526,2000/01/01,2016/01/29
7718555,255000000_Pastilla,15.46,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1303103,41.4012735,427302.800,4583668.680,2000/01/01,
7718566,255000000_Pastilla,8.90,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1301280,41.4013115,427287.607,4583673.068,2000/01/01,
7718573,255000000_Pastilla,10.45,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1293583,41.4019382,427223.963,4583743.244,2000/01/01,
7718580,255000000_Pastilla,15.54,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1295486,41.4020039,427239.947,4583750.412,2000/01/01,
7718746,255000000_Pastilla,9.30,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1332297,41.4003730,427545.840,4583566.194,2000/01/01,2016/02/02
7718643,255000000_Pastilla,13.95,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1300704,41.4037039,427285.460,4583938.651,2000/01/01,2018/03/13
7718631,255000000_Pastilla,12.17,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1305197,41.4038924,427323.225,4583959.232,2000/01/01,2016/02/02
7719215,255000000_Pastilla,18.10,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1295176,41.4000302,427235.151,4583531.266,2000/01/01,
7719223,255000000_Pastilla,14.07,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1297735,41.4000130,427256.527,4583529.207,2000/01/01,
7719340,255000000_Pastilla,21.89,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1294007,41.4020402,427227.616,4583754.541,2000/01/01,
7719350,255000000_Pastilla,21.17,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1295538,41.4019125,427240.270,4583740.233,2000/01/01,
7649588,255000000_Pastilla,27.85,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1272817,41.3946138,427042.193,4582931.856,2000/01/01,2016/10/16
7649667,255000000_Pastilla,21.12,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1279145,41.3954599,427096.035,4583025.231,2000/01/01,
7649220,255000000_Pastilla,9.01,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1287404,41.3946284,427164.152,4582932.250,2000/01/01,2018/05/22
7649226,255000000_Pastilla,7.41,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1286214,41.3944962,427154.057,4582917.657,2000/01/01,2018/05/22
7650048,255000000_Pastilla,13.01,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1287369,41.3944940,427163.705,4582917.340,2000/01/01,2018/05/22
7650198,255000000_Pastilla,11.19,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1292291,41.3942392,427204.574,4582888.633,2000/01/01,
7644149,255000000_Pastilla,15.99,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1270233,41.3962304,427022.398,4583111.594,2000/01/01,
7644157,255000000_Pastilla,12.04,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1273422,41.3962292,427049.065,4583111.193,2000/01/01,
7644163,255000000_Pastilla,16.03,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1273021,41.3959849,427045.433,4583084.089,2000/01/01,
7644171,255000000_Pastilla,11.35,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1277039,41.3964718,427079.563,4583137.810,2000/01/01,
7644177,255000000_Pastilla,10.16,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1278098,41.3964672,427088.406,4583137.210,2000/01/01,
7644182,255000000_Pastilla,9.96,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1290599,41.3959647,427192.352,4583080.378,2000/01/01,
7644187,255000000_Pastilla,9.93,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1291166,41.3961301,427197.274,4583098.638,2000/01/01,
7644192,255000000_Pastilla,23.00,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1284952,41.3966352,427145.892,4583155.201,2000/01/01,
7644206,255000000_Pastilla,17.69,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1281008,41.3967417,427113.043,4583167.380,2000/01/01,
7644218,255000000_Pastilla,11.84,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1281125,41.3970598,427114.377,4583202.692,2000/01/01,
7644224,255000000_Pastilla,11.80,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1280253,41.3970664,427107.100,4583203.495,2000/01/01,
7644230,255000000_Pastilla,10.26,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1284829,41.3969241,427145.190,4583187.348,2000/01/01,
7644236,255000000_Pastilla,5.91,5,Sarrià-Sant Gervasi,24,les Tres Torres,2.1285091,41.3969837,427147.450,4583193.953,2000/01/01,
